Index,parent_id,child_id
111566,890549,115499
111567,890549,100000
111568,890549,970588
111602,734755,148581
111608,730860,881484
111610,730860,886151
111616,750427,889509
111641,749503,881114
111646,749504,881116
111672,890530,833212
111676,750761,884827
111734,751513,884305
111735,751513,885991
111740,751045,856016
111806,750834,860481
111819,750835,858389
111832,890487,889922
111838,890491,889855
111844,890489,890014
111850,102367,885579
111857,751160,861035
111868,751160,858562
111881,751541,889612
111887,726445,885579
111902,751148,861755
111922,737630,887199
111957,751158,860170
111968,751158,861950
112012,861906,832557
112013,861906,830021
112022,861906,970721
112027,861906,132275
112028,861906,127787
112032,728217,885057
112034,728217,889263
112059,750621,890541
112065,887609,970174
112069,885581,970174
112115,750388,890709
112133,732892,885057
112135,732892,889258
112158,725998,888561
112179,725997,888561
112186,725996,888561
112193,751499,890669
112201,751500,890669
112247,890672,107991
112248,890672,970174
112255,729102,886473
112333,747799,890613
112339,747797,890613
112345,751155,890554
112351,750046,145368
112370,890585,833047
112371,890585,690645
112408,861904,832557
112409,861904,830021
112418,861904,970723
112423,861904,132275
112424,861904,127787
112428,861905,832557
112429,861905,830021
112438,861905,970722
112443,861905,132275
112444,861905,127787
112502,861815,861906
112504,749228,889749
112510,749228,889976
112516,749228,889844
112522,861813,861904
112524,861814,861905
112526,713701,887199
112533,751696,145368
112557,730859,886644
112563,737650,886633
112569,729298,887161
112575,738172,888181
112582,890108,690645
112583,890108,970230
112584,890108,970043
112585,890108,830199
112586,890108,115695
112591,890108,831991
112607,751874,887288
112609,751874,889258
112614,751876,887296
112616,751876,889258
112621,730979,887199
112628,729107,886903
112634,729110,886903
112640,630572,108862
112641,630572,103266
112642,630572,970216
112643,630572,100141
112644,630572,100257
112645,630572,100217
112658,630572,132275
112659,630572,127787
112663,726655,887199
112670,704451,887199
112677,890674,833047
112681,890578,832150
112685,889849,833072
112686,889849,115338
112687,889849,970601
112691,889849,103045
112697,888303,970560
112698,888303,115695
112699,888303,100000
112727,890724,832626
112728,890724,115695
112729,890724,100000
112730,890724,970588
112731,890724,970084
112732,890724,970043
112733,890724,970075
112749,739383,888145
112755,740543,888615
112761,747269,886647
112767,731803,886637
112773,750451,886903
112836,630573,108862
112837,630573,103266
112838,630573,970216
112839,630573,100141
112840,630573,100257
112841,630573,100217
112854,630573,132275
112855,630573,127787
112870,739367,886637
112876,751875,887288
112878,751875,889264
112883,751877,887296
112885,751877,889264
112890,749090,887385
112897,751363,886903
112903,751532,884305
112905,751532,885991
112911,889515,970519
112912,889515,115441
112913,889515,115610
112914,889515,970230
112928,749088,887385
113065,750630,861755
113076,751497,153507
113081,131262,885579
113107,886473,890133
113152,886903,890133
113157,886903,893587
113162,888615,889483
113167,888615,888609
113172,887643,890575
113227,751431,861345
113236,751681,857421
113247,751677,857420
113258,751677,861757
113269,751673,857419
113280,750049,145368
113285,890789,690645
113286,890789,970043
113287,890789,830199
113288,890789,970230
113293,890789,107991
113294,890789,970179
113296,890789,833270
113298,732188,884827
113305,732188,890733
113312,740551,885579
113318,747759,885579
113324,710472,885579
113330,144782,885579
113350,737387,885579
113356,749564,889367
113362,749566,889367
113368,735568,884827
113375,735568,890733
113382,751638,148581
113436,889367,887690
113457,750733,890733
113465,130319,885579
113467,130319,881424
113474,888257,832651
113480,727230,888539
113507,727231,888539
113517,861808,832754
113518,861808,100074
113519,861808,970165
113521,861808,100188
113525,861808,970386
113530,750067,884827
113537,750067,890733
113544,890747,833205
113545,890747,103042
113546,890747,115338
113550,712894,884827
113558,712894,890733
113584,751556,881116
113589,751557,881114
113599,861810,832754
113600,861810,100074
113601,861810,970165
113603,861810,100188
113607,861810,970386
113612,735569,884827
113619,735569,890733
113626,149866,885579
113632,737404,884827
113639,737404,890733
113682,890004,889483
113683,752181,888025
113706,630569,970083
113714,752641,881116
113739,888616,886388
113744,890633,833193
113768,890539,107991
113769,890539,970174
113772,750864,890090
113790,751641,890586
113840,747775,890733
113847,749571,889389
113885,752250,857736
113907,890555,970174
113912,887976,886388
113917,887976,889483
113942,751534,891420
113954,752642,881111
113961,752659,881424
113999,750642,861345
114011,890850,833206
114051,751564,861758
114086,751563,861757
114098,890733,830199
114099,890733,970043
114100,890733,970084
114101,890733,970588
114104,890733,832121
114106,890733,690645
114114,751560,858389
114127,751560,860480
114140,751561,858388
114153,751561,860481
114166,861996,630569
114174,861996,132275
114175,861996,127787
114201,890761,889883
114223,732196,885282
114231,726012,885926
114250,862185,108862
114251,862185,100257
114252,862185,103266
114254,862185,100217
114269,862186,108862
114270,862186,100257
114271,862186,103266
114273,862186,100217
114276,726011,885926
114295,862187,108862
114296,862187,100257
114297,862187,103266
114299,862187,100217
114301,862188,970316
114302,862188,100103
114303,862188,147868
114305,862188,100074
114307,862188,100257
114309,862188,103266
114310,862188,100217
114312,862188,970411
114314,861928,832796
114318,861928,151069
114321,861928,100257
114322,861928,100141
114323,861928,100217
114324,861928,140880
114325,861928,140882
114326,861928,140881
114327,861928,127787
114330,861929,832796
114339,861929,151069
114343,861929,140879
114344,861929,140880
114345,861929,140881
114346,861929,127787
114347,861929,140882
114350,861930,832796
114359,861930,151069
114363,861930,140882
114364,861930,140881
114365,861930,127787
114366,862189,970316
114367,862189,100103
114368,862189,831155
114370,862189,100074
114371,862189,100257
114373,862189,103266
114374,862189,100217
114375,862189,970411
114376,862190,970316
114377,862190,100103
114378,862190,831969
114380,862190,100074
114381,862190,100257
114383,862190,103266
114384,862190,100217
114385,862190,970411
114396,862191,100257
114398,862191,103266
114399,862191,100217
114400,862191,970414
114411,862193,100257
114413,862193,103266
114414,862193,100217
114415,862193,970414
114426,862194,100257
114428,862194,103266
114429,862194,100217
114430,862194,970414
114441,862195,100257
114443,862195,103266
114444,862195,100217
114445,862195,970413
114456,862196,100257
114458,862196,103266
114459,862196,100217
114460,862196,970413
114471,862197,100257
114473,862197,103266
114474,862197,100217
114475,862197,970413
114476,151555,887351
114477,731405,887351
114478,752448,855489
114488,748715,887199
114495,861809,832754
114496,861809,100074
114497,861809,970165
114499,861809,100188
114503,861809,970386
114504,861809,140879
114505,861809,140880
114506,861809,140881
114507,861809,127787
114508,740315,885057
114510,740315,889677
114539,751118,145368
114568,862019,630569
114576,862019,132275
114577,862019,127787
114581,862020,630569
114589,862020,132275
114590,862020,127787
114642,751941,857109
114653,751941,859260
114682,751953,857114
114692,751953,859972
114722,751952,859971
114732,751951,857112
114742,751951,859970
114752,751934,860356
114762,751934,860714
114928,752109,854826
114938,139043,885579
114944,752105,854824
114954,752108,854825
114964,737301,887976
114970,731212,148581
114978,725754,891382
114986,725753,891382
114992,890659,690645
114993,890659,107991
114994,890659,116172
114995,890659,970572
114996,890659,970573
114997,890659,103045
114998,890659,115695
114999,890659,100000
115003,890638,690645
115004,890638,107991
115005,890638,970572
115006,890638,970573
115007,890638,103045
115008,890638,115695
115009,890638,100000
115013,890638,833037
115044,891190,833256
115047,891190,100000
115049,891190,103037
115052,891190,970519
115054,891190,118209
115059,890851,690645
115060,890851,107991
115061,890851,116172
115062,890851,970572
115063,890851,970573
115064,890851,103045
115065,890851,115695
115066,890851,100000
115092,750644,861345
115128,752669,145366
115134,752844,858562
115146,740314,885056
115148,740314,889677
115153,752450,858388
115216,136152,885579
115218,136152,881424
115224,752835,889389
115232,862144,970176
115240,862144,970079
115245,862144,132275
115246,862144,127787
115250,752889,145368
115255,752890,145366
115260,753376,857737
115270,752670,145368
115359,740316,885058
115361,740316,889677
115469,753418,889749
115475,753418,889976
115481,753418,889844
115519,630603,630591
115520,630604,630591
115541,749777,890511
115589,751470,858562
115600,891384,833293
115604,749778,890511
115610,753407,858212
115614,753407,921126
115635,890082,970174
115735,719647,857108
115746,719647,857170
115757,719647,859258
115768,719647,859257
115779,719646,859260
115790,719646,857109
115806,747275,153496
115811,740737,153496
115816,740829,884827
115824,740829,890733
115832,890763,107991
115833,890763,970174
115850,739465,885058
115852,739465,889263
115857,708519,886846
115864,862156,833050
115867,862156,970143
115869,862156,100257
115870,862156,970606
115878,862156,127779
115879,862156,127787
115918,102268,885579
115948,750859,857108
116197,744454,887205
116199,744454,889802
116205,753349,859187
116216,753752,887200
116246,750037,145366
116253,705013,889800
116261,139595,889800
116269,739475,889800
116277,716226,889800
116284,891186,690645
116285,891186,970230
116286,891186,970043
116287,891186,830199
116292,891186,831991
116296,753770,861345
116308,727457,148581
116316,714322,889800
116325,725642,889800
116334,702447,889800
116342,141427,889800
116350,727929,889800
116357,715597,889800
116365,749766,889802
116374,132833,889802
116381,891419,890579
116382,891420,890580
116383,753391,858388
116395,753391,860481
116407,753392,858389
116417,753392,860480
116427,752029,859417
116440,704769,889802
116448,701212,889802
116457,740449,889802
116464,704670,889802
116471,724344,889802
116480,735243,889802
116488,737271,889802
116496,752659,889802
116504,703879,889802
116513,727240,889802
116522,700020,889802
116531,749814,889802
116539,135918,889802
116547,145150,889802
116577,750798,857108
116780,751143,857108
116888,750647,861345
116910,752924,856590
116920,890060,970174
116924,890059,970174
116942,704670,881424
116958,753783,891511
116965,891392,970560
116966,891392,115695
116967,891392,100000
116974,891648,690645
116975,891648,970588
116976,891648,970043
116977,891648,830199
116978,891648,116514
116986,753348,859241
116997,891415,970043
116998,891415,116514
116999,891415,115695
117003,630605,630526
117013,630605,630655
117023,862260,630605
117031,862260,132275
117032,862260,127787
117036,862262,630605
117044,862262,132275
117045,862262,127787
117301,890003,888609
117302,891398,888609
117307,891400,889483
117312,891399,889483
117327,748527,891398
117333,748527,891400
117347,748523,891400
117353,748523,891398
117359,891391,833285
117360,891391,115338
117361,891391,970601
117363,891391,100031
117392,748531,889483
117404,748531,888609
117461,754249,888025
117470,748494,891397
117476,748494,891399
117482,748497,891399
117488,748497,891397
117494,891566,833283
117498,891618,832746
117499,891618,115695
117500,891618,100000
117504,753751,752181
117509,753751,891440
117516,715597,885991
117571,891647,970043
117572,891647,830199
117573,891647,970179
117574,891647,970084
117575,891647,115695
117576,891647,100000
117577,891647,970230
117597,728147,888699
117609,735875,887199
117616,752921,856590
117629,891677,690645
117632,891677,833317
117649,753342,890733
117657,744531,891470
117664,744531,891467
117671,744531,891468
117678,744530,891470
117685,744530,891467
117692,744530,891468
117699,744529,891469
117706,744529,890420
117713,744522,890420
117720,744522,891469
117727,744522,744522
117733,744518,890420
117740,744518,891469
117747,744515,890420
117754,744515,891469
117761,744524,890420
117769,744524,891469
117777,744523,891470
117785,744523,891467
117793,744523,891468
117801,744521,891470
117808,744521,891467
117815,744521,891468
117822,744521,744521
117828,744525,890421
117835,744525,891470
117842,744525,891467
117849,744525,891468
117856,744526,890420
117863,744526,891469
117870,744516,891470
117877,744516,891467
117884,744516,891468
117891,744514,891470
117898,744514,891467
117905,744514,891468
117912,744527,891470
117919,744527,891467
117926,744527,891468
117933,744520,891470
117940,744520,891467
117947,744520,891468
117954,737883,886643
117960,891588,832480
117961,891588,970519
117962,891588,970043
117963,891588,115695
117964,891588,100000
117965,891588,100015
117969,891620,832503
117970,891620,115695
117971,891620,100000
117972,891620,970230
117973,891620,970084
117974,891620,970043
117975,891620,830199
117976,891620,970179
117980,744532,890420
117987,744532,891469
117994,744533,891470
118001,744533,891467
118008,744533,891468
118125,744536,890420
118132,744536,891469
118326,750757,859257
118373,750117,884305
118375,750117,889800
118381,892097,970519
118382,892097,830199
118383,892097,970043
118384,892097,970588
118388,753366,145368
118465,891740,833191
118469,744551,890420
118476,744551,891469
118483,744552,890420
118490,744552,891469
118497,744550,890420
118504,744542,890420
118511,744542,891469
118518,744554,891469
118525,744554,890420
118532,744556,891469
118539,744558,890420
118546,744558,891469
118553,744560,891469
118560,744560,890420
118567,744562,890420
118574,744562,891469
118588,744566,890420
118602,744553,891470
118609,744553,891467
118616,744553,891468
118623,744544,891470
118630,744544,891467
118637,744544,891468
118644,744559,891470
118651,744559,891467
118658,744559,891468
118665,744557,891470
118672,744557,891467
118679,744557,891468
118714,744567,891468
118721,744555,891470
118728,744555,891467
118735,744555,891468
118742,744561,891470
118749,744561,891467
118756,744561,891468
118882,744565,891468
118889,744548,890421
118896,744548,891470
118903,744548,891467
118910,744548,891468
118945,744546,890420
118952,744546,891469
118959,891619,100272
118960,891619,970043
118961,891619,830199
118962,891619,115695
118963,891619,970230
118967,740267,889389
118973,747116,889389
118980,890788,690645
118994,741144,889389
119000,891680,833137
119001,891680,970573
119002,891680,970572
119003,891680,115695
119004,891680,100000
119005,891680,147257
119006,891680,108146
119007,891680,970073
119008,891680,103045
119012,740651,860356
119022,737327,886647
119028,891189,891186
119030,891681,690645
119031,891681,970043
119032,891681,830199
119033,891681,970230
119034,891681,970084
119035,891681,107991
119038,891681,970179
119040,891681,832503
119067,889820,832479
119068,889820,970572
119069,889820,103045
119070,889820,970073
119071,889820,115695
119072,889820,100000
119094,754807,891189
119101,630612,970176
119123,754407,889800
119127,754406,889802
119131,861959,861964
119133,754899,860803
119157,892096,831992
119161,891440,888025
119164,891665,970573
119165,891665,970572
119166,891665,115695
119167,891665,100000
119168,891665,147257
119169,891665,108146
119170,891665,970073
119171,891665,103045
119175,892626,833369
119176,892626,115695
119177,892626,100000
119178,892626,970588
119179,892626,103045
119180,892626,970572
119181,892626,103038
119185,892627,833369
119186,892627,115695
119187,892627,100000
119188,892627,970588
119189,892627,103045
119190,892627,970572
119191,892627,103038
119224,803282,805742
119252,803354,805768
119257,803354,805692
119312,803286,805742
119345,803283,805742
119365,726652,887199
119379,804551,803354
119403,804552,803354
119427,804553,803354
119444,862440,833382
119445,862440,690645
119447,891728,690645
119450,891728,862440
119452,891679,690645
119455,891679,970519
119456,891679,970043
119457,891679,830199
119458,891679,970588
119459,891679,107991
119460,891679,100000
119462,891664,690645
119465,891664,833317
119498,891734,107991
119499,891734,970174
119502,892624,103045
119503,892624,970572
119504,892624,103038
119505,892624,115695
119506,892624,100000
119507,892624,970588
119511,889491,832778
119521,891462,833121
119522,891462,970255
119523,891462,100272
119524,891462,115695
119525,891462,100000
119544,750119,884305
119546,750119,889800
119552,744541,891470
119559,744541,891467
119566,744541,891468
119573,744540,890420
119580,744540,891469
119587,124630,885579
119595,861964,970176
119596,861964,832839
119597,861964,630287
119598,861964,833250
119606,861964,970773
119611,861964,132275
119612,861964,127787
119616,750045,145368
119621,892875,690645
119622,892875,970043
119623,892875,830199
119624,892875,970230
119627,892875,107991
119631,892875,970179
119637,892929,970519
119638,892929,115441
119639,892929,115610
119640,892929,970230
119644,754408,892435
119726,861192,970584
119727,861192,127787
119728,861192,127779
119762,862580,103266
119763,862580,100257
119764,862580,970544
119765,862580,100217
119780,862580,127779
119792,862580,115761
119793,862580,140882
119794,862580,140881
119801,862580,127787
119805,754874,860356
119861,890054,970174
119866,862544,100188
119867,862544,832754
119868,862544,100074
119869,862544,970165
119872,862544,103266
119874,862544,970386
119893,862544,140882
119894,862544,140881
119905,892947,833448
119906,892947,115695
119907,892947,970230
119908,892947,970573
119909,892947,970255
119910,892947,970747
119914,754880,890635
119921,753225,891369
119922,753226,891370
119923,753227,891371
119924,755258,890635
119931,752555,890635
119937,747477,891470
119944,747477,891467
119951,747477,891468
119958,747468,891470
119965,747468,891467
119972,747468,891468
119979,747474,891469
119986,747474,890420
119993,747471,890420
120000,747471,891469
120018,892934,970560
120019,892934,115695
120020,892934,100000
120026,729510,148581
120032,728006,885056
120034,728006,886150
120038,728218,885058
120040,728218,889263
120045,890055,970174
120049,728216,885056
120051,728216,889263
120074,891372,803242
120075,891372,803751
120085,891372,803651
120124,891372,803284
120244,891372,803286
120245,891372,803237
120268,891372,803467
120282,891372,803282
120283,891372,803283
120290,891372,922756
120291,891372,922844
120292,891372,922846
120293,891372,923740
120294,891372,923741
120295,891372,923742
120296,891372,923744
120297,891372,923745
120298,891372,924160
120299,891372,924161
120300,891372,924162
120301,891372,924163
120302,891372,891373
120303,891372,891374
120304,753228,891372
120305,753229,891373
120306,753230,891374
120307,862715,133982
120314,862715,970586
120315,862715,970581
120316,862715,970582
120317,862715,100257
120318,862715,970585
120319,862715,970583
120320,862715,127787
120321,862715,127779
120323,862716,133982
120330,862716,970586
120331,862716,970581
120332,862716,970582
120333,862716,100257
120334,862716,970585
120335,862716,970584
120336,862716,127787
120337,862716,127779
120339,753415,862264
120349,753417,862265
120359,753413,862263
120369,892446,832804
120373,861958,861963
120375,861957,861962
120377,861956,861961
120379,755071,891510
120385,861955,861960
120387,891510,889508
120394,744538,890421
120401,744538,891470
120408,744538,891467
120415,744538,891468
120422,747448,891470
120429,747448,891467
120436,747448,891468
120443,747463,890420
120450,747463,891469
121397,861963,970176
121398,861963,832839
121399,861963,630287
121400,861963,833250
121408,861963,970774
121413,861963,132275
121414,861963,127787
121418,755140,881116
121840,757042,892589
121848,757043,892589
121856,755185,892877
121857,755186,892878
121858,892968,970230
121859,892968,115441
121860,892968,115610
121861,892968,970519
121866,755187,892879
121867,753222,891366
121868,753223,891367
121869,753224,891368
121870,753219,891363
121871,753220,891364
121872,753221,891365
121905,861999,115761
123380,893023,970776
123381,893023,100272
123382,893023,970255
123383,893023,115695
123384,893023,100000
123388,862651,630630
123396,862651,132275
123398,862651,127787
123402,862653,630630
123410,862653,132275
123412,862653,127787
123416,862655,630630
123424,862655,132275
123426,862655,127787
123448,891366,803242
123449,891366,803752
123459,891366,803651
123498,891366,803284
123618,891366,803286
123619,891366,803237
123642,891366,803467
123656,891366,803282
123657,891366,803283
123664,891366,922756
123665,891366,922844
123666,891366,922846
123667,891366,923740
123668,891366,923741
123669,891366,923742
123670,891366,923744
123671,891366,923745
123672,891366,924160
123673,891366,924161
123674,891366,924162
123675,891366,924163
123676,891366,891367
123677,891366,891368
123697,892877,803751
123709,892877,803651
123748,892877,803284
123866,892877,803286
123867,892877,803237
123891,892877,803467
123905,892877,803282
123906,892877,803283
123913,892877,892878
123914,892877,892879
123933,891363,803242
123934,891363,803751
123944,891363,803651
123983,891363,803284
124103,891363,803286
124104,891363,803237
124127,891363,803467
124141,891363,803282
124142,891363,803283
124149,891363,922756
124150,891363,922844
124151,891363,922846
124152,891363,923740
124153,891363,923741
124154,891363,923742
124155,891363,923744
124156,891363,923745
124157,891363,924160
124158,891363,924161
124159,891363,924162
124160,891363,924163
124161,891363,891364
124162,891363,891365
124183,754733,860714
124193,893024,831987
124194,893024,970776
124195,893024,100272
124196,893024,970255
124197,893024,115695
124198,893024,100000
124202,740652,855489
124212,892919,970519
124213,892919,115441
124214,892919,115610
124215,892919,970230
124221,739475,885991
124228,862803,103180
124231,862803,970230
124232,862803,832663
124245,630631,630612
124254,734953,884305
124256,734953,885991
124262,893053,832480
124263,893053,115695
124264,893053,100000
124265,893053,100015
124266,893053,970519
124267,893053,970043
124271,861962,832839
124272,861962,833250
124281,861962,970770
124286,861962,132275
124287,861962,127787
124323,893028,832651
124355,893375,970174
124360,861960,832839
124361,861960,833250
124370,861960,970772
124375,861960,132275
124376,861960,127787
124380,630539,630523
124381,861640,630540
124382,861640,127787
124383,861641,630539
124385,861641,861641
124387,861961,832839
124388,861961,833250
124397,861961,970771
124402,861961,132275
124403,861961,127787
124407,630540,630523
124408,630523,630226
124431,630523,100217
124432,893001,892876
124436,893000,892875
124442,731822,891044
124448,731821,884381
124450,731821,891044
124456,893111,833206
124460,892948,832746
124464,757251,858389
124473,757251,860480
124482,754863,858389
124491,754863,860480
124500,757142,893081
124501,757143,893082
124502,757144,893083
124503,757252,858388
124512,757252,860481
124521,754864,858388
124530,754864,860481
124557,893081,803242
124558,893081,803751
124568,893081,803651
124607,893081,803284
124727,893081,803286
124728,893081,803237
124751,893081,803467
124765,893081,803282
124766,893081,803283
124773,893081,922844
124774,893081,893082
124775,893081,893083
124776,892933,833072
124777,892933,103045
124778,892933,115338
124779,892933,970601
124786,752643,153507
124791,757118,893057
124792,757119,893058
124793,757120,893059
124794,757130,893069
124795,757131,893070
124796,757132,893071
124797,757124,893063
124798,757126,893065
124799,893056,833212
124855,630542,630524
124856,630541,630524
124857,630524,630328
124861,630524,100190
124862,630524,100217
124863,861639,630226
124867,861639,100190
124868,861639,100217
124869,861642,630226
124873,861642,100190
124874,861642,100217
124875,861642,127787
124876,861643,630539
124877,861643,127787
124878,861644,630328
124882,861644,100190
124883,861644,100217
124884,861644,127787
124885,861645,630542
124886,861645,127787
124887,861646,630541
124888,861646,127787
124889,861647,630328
124893,861647,100190
124894,861647,100217
124895,861647,127787
124896,861648,630541
124897,861648,127787
124898,750760,884827
124906,750760,890733
124914,893426,833483
124915,893426,115695
124916,893426,970230
124917,893426,970573
124918,893426,970255
124919,893426,970747
124923,757273,892876
124932,757272,892875
124941,892952,833398
124942,892952,115695
124943,892952,100000
124947,757152,884827
124955,757152,890733
124981,893063,803242
124982,893063,803752
124992,893063,803651
125028,893063,803284
125148,893063,803286
125149,893063,803237
125172,893063,803467
125186,893063,803282
125187,893063,803283
125194,893063,922756
125196,893063,922846
125197,893063,923740
125198,893063,923741
125199,893063,923742
125200,893063,923744
125201,893063,923745
125202,893063,924160
125203,893063,924161
125204,893063,924162
125205,893063,924163
125207,893063,893064
125208,893063,893065
125286,756893,861345
125298,893504,970043
125299,893504,830199
125300,893504,970519
125301,893504,970588
125305,757145,891372
125306,757146,891373
125307,757147,891374
125308,630620,833093
125311,630620,100074
125320,630620,103266
125324,630621,630620
125325,630622,630620
125326,862616,630621
125327,862616,970719
125328,862616,970509
125329,862616,970718
125330,862616,127787
125334,893014,833436
125335,893014,690645
125349,893432,833437
125350,893432,690645
125351,893036,690645
125352,893036,970588
125353,893036,970043
125354,893036,830199
125355,893036,970747
125356,893036,107991
125360,892967,690645
125361,892967,970588
125362,892967,970043
125363,892967,830199
125364,892967,970747
125365,892967,107991
125369,754491,888510
125374,751163,861035
125385,751163,858562
125396,750412,884827
125404,750412,890733
125412,891733,833422
125413,891733,115695
125414,891733,100000
125439,862482,132275
125443,750116,884305
125445,750116,889800
125451,750118,884305
125453,750118,889800
125495,630634,630633
125496,892478,833376
125501,726421,887351
125507,752557,890635
125514,892912,833401
125515,892912,690645
125563,862941,103266
125564,862941,100257
125565,862941,970544
125566,862941,100217
125581,862941,127779
125593,862941,115761
125594,862941,140880
125595,862941,140882
125596,862941,140881
125603,862941,127787
125720,750755,891044
125726,753612,881482
125727,753612,891376
125728,753615,884381
125729,753615,891376
125730,753618,884384
125731,753618,891376
125733,753613,891044
125735,753616,891044
125739,893032,690645
125742,893032,862809
125743,757121,891363
125744,757122,891364
125745,757123,891365
125746,757127,891366
125747,757128,891367
125748,757129,891368
125749,757133,892877
125750,757134,892878
125751,757135,892879
125752,862896,860591
125753,862896,127787
125754,862896,132275
125762,862888,860591
125763,862888,127787
125764,862888,132275
125772,892950,833436
125777,893031,690645
125780,893031,862809
125782,893030,690645
125785,893030,862809
125816,892644,103042
125817,892644,115338
125930,752552,890635
125937,893558,970519
125938,893558,830199
125939,893558,970043
125940,893558,970588
125944,893052,832778
125948,862483,630636
125951,862483,132275
125952,862483,630615
125955,893122,833413
125959,630636,630613
125960,630637,630613
125961,860789,630637
125964,860789,132275
125965,860789,831787
125967,860789,100190
125969,860789,118209
125970,860789,100257
125971,860789,100217
125974,860789,860789
125976,862751,970544
125977,862751,100074
125978,862751,100257
125979,862751,100127
125980,862751,100217
125994,862751,132275
125995,862751,127787
125999,862752,970544
126000,862752,100074
126001,862752,100257
126002,862752,100127
126003,862752,100217
126017,862752,132275
126018,862752,127787
126045,862754,970544
126046,862754,100074
126047,862754,100257
126048,862754,100127
126049,862754,100217
126063,862754,132275
126064,862754,127787
126129,893112,690645
126130,893112,970230
126131,893112,970043
126132,893112,830199
126140,893112,833198
126175,753790,889483
126187,748056,857737
126197,748057,857737
126206,752079,857736
126215,748054,857736
126225,748055,857736
126234,740683,860480
126247,740690,860481
126260,740688,860481
126270,740682,860480
126280,740680,860480
126290,740686,860480
126303,740685,860480
126316,893544,832814
126320,893414,832746
126321,893414,115695
126322,893414,100000
126326,757758,881116
126331,892944,833285
126332,892944,115338
126333,892944,970601
126335,892944,100031
126340,757759,881111
126345,753393,859257
126355,753393,859258
126365,753393,857108
126375,753393,857170
126385,753394,859272
126395,753394,857623
126405,861758,857421
126552,862202,127779
126557,757357,857109
126568,757358,857108
126579,757358,857170
126590,755275,862651
126601,755276,862653
126612,755277,862655
126629,755274,862647
126640,755267,862640
126651,755271,862643
126662,755271,862646
126695,893009,832778
126702,892925,833380
126703,892925,115695
126704,892925,100000
127017,893368,833375
127036,893628,690645
127042,893628,116514
127045,893628,100015
127048,893628,832730
127128,893435,690645
127129,893435,970043
127130,893435,830199
127131,893435,970230
127135,893435,832808
127138,893435,107991
127139,893435,970179
127141,893436,690645
127142,893436,970043
127143,893436,830199
127144,893436,970230
127148,893436,832808
127150,893436,107991
127151,893436,970179
127154,893562,893435
127155,893563,893436
127156,893586,890133
127157,893587,690645
127158,893587,970043
127159,893587,830199
127160,893587,970230
127164,893587,832730
127167,893587,107991
127168,893587,970179
127170,744528,890421
127177,744528,891470
127184,744528,891467
127191,744528,891468
127198,893647,833414
127199,893647,115695
127200,893647,100000
127201,893647,970588
127202,893647,970519
127203,893647,970043
127204,893647,830199
127212,893651,833317
127224,750646,861345
127254,753677,892589
127262,757745,889389
127268,862584,833375
127269,862584,690645
127271,892861,690645
127274,892861,862584
127276,892862,690645
127279,892862,862584
127301,861789,108862
127302,861789,100257
127303,861789,103266
127312,861789,100217
127319,861789,132275
127322,861789,127787
127346,861790,108862
127347,861790,100257
127348,861790,103266
127357,861790,100217
127364,861790,132275
127367,861790,127787
127391,861791,108862
127392,861791,100257
127393,861791,103266
127402,861791,100217
127409,861791,132275
127412,861791,127787
127436,861792,100257
127438,861792,103266
127439,861792,100217
127465,861792,970414
127497,861793,100257
127499,861793,103266
127500,861793,100217
127526,861793,970413
127538,861794,970316
127539,861794,100103
127540,861794,833104
127542,861794,100074
127545,861794,100257
127547,861794,103266
127548,861794,100217
127574,861794,970411
127619,753619,891044
127646,861787,108862
127647,861787,100257
127648,861787,103266
127657,861787,100217
127664,861787,132275
127666,861787,127787
127691,861788,108862
127692,861788,100257
127693,861788,103266
127702,861788,100217
127709,861788,132275
127711,861788,127787
127715,893714,970174
127722,892961,100000
127757,893524,833079
127758,893524,970783
127759,893524,970623
127760,893524,970789
127761,893524,970043
127762,893524,100022
127763,893524,115695
127764,893524,100000
127775,753719,891044
128489,757248,884827
128497,757248,890733
128505,752547,890635
128512,751157,858562
128523,890038,970174
128527,755190,890635
128534,759250,854825
128564,890078,970174
128570,863120,832780
128572,863120,103266
128573,863120,100190
128574,863120,100257
128577,863120,970718
128578,863120,970717
128579,863120,970719
128585,863121,832780
128587,863121,103266
128588,863121,100190
128589,863121,100257
128592,863121,970718
128593,863121,970509
128594,863121,970719
128598,756980,892589
128606,758852,892589
128621,862586,970596
128641,862586,970785
128653,750689,861789
128663,750690,861789
128673,750687,861791
128683,750691,861791
128696,759020,860591
128705,758065,153499
128710,758065,888226
128715,756978,892589
128723,758307,860591
128752,758795,858562
128855,630647,630645
128856,630648,630645
129025,758833,860356
129035,759039,861755
129046,863055,833170
129047,863055,690645
129049,893689,690645
129052,893689,863055
129053,862907,833106
129054,862907,100257
129055,862907,103266
129056,862907,970216
129057,862907,100127
129058,862907,100217
129066,862907,970516
129079,893608,690645
129080,893608,970043
129081,893608,830199
129082,893608,970179
129083,893608,970084
129085,893608,970230
129086,893608,832503
129094,862908,833106
129095,862908,100257
129096,862908,103266
129097,862908,970216
129098,862908,100127
129099,862908,100217
129107,862908,970516
129121,752661,890635
129128,861110,831787
129130,861110,100190
129132,861110,118209
129133,861110,100257
129134,861110,100217
129136,861110,127787
129137,753659,892589
129145,732037,858469
129157,732037,861756
129169,732037,861755
129203,759509,861950
129214,759509,860170
129225,759509,861035
129236,751404,884827
129243,751404,890733
